state,stusps,statefp,year,alf_spei_mean,alf_acres,irrigated_acres,non_irrigated_acres,alf_production,irrigated_production,non_irrigated_production,irr_share,alf_yield,irr_yield,non_irr_yield,haylage_acres,haylage_production,haylage_irrigated_acres,haylage_irrigated_ops,Export_Value,alf_price_usd_ton,hay_alf_usd_value,alf_sales_tons,irr_yield_tons_per_acre_method_gravity,irr_yield_tons_per_acre_method_pressure,non_irr_yield_tons_per_acre,irr_yield_tons_per_acre_general,irrigated_acres_method_gravity,irrigated_acres_method_pressure,irrigated_acres_source_on_farm_surface,irrigated_acres_total,non_irrigated_acres,water_applied_af_acre_method_gravity,water_applied_af_acre_method_pressure,water_applied_af_acre_general,irrigated_acres_source_off_farm,irrigated_acres_source_ground,hay_alf_usd,export_usd,avg_exp_rate,west,midwest
New York,NY,36,2017,1.220622627,766095,1265,764830,1876233,NA,NA,0.001651231,2.6,NA,NA,821796,6275587,515,15,17,216,224640000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224640000,17000,7.567663817663817e-5,0,0
New York,NY,36,2018,0.077399758,300000,NA,NA,720000,NA,NA,0,2.4,NA,NA,450000,3735000,NA,NA,8,170,122400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122400000,8000,6.535947712418301e-5,0,0
New York,NY,36,2019,0.416388711,290000,NA,NA,638000,NA,NA,NA,2.2,NA,NA,300000,2280000,NA,NA,8,197,125686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125686000,8000,6.365068504049775e-5,0,0
New York,NY,36,2020,-0.315062583,320000,NA,NA,608000,NA,NA,NA,1.9,NA,NA,360000,2592000,NA,NA,43,202,122816000,82588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122816000,43000,3.50117248566962e-4,0,0
New York,NY,36,2021,0.259115551,280000,NA,NA,616000,NA,NA,NA,2.2,NA,NA,330000,2492000,NA,NA,0,212,130592000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130592000,0,0,0,0
New York,NY,36,2022,0.830004267,582364,2172,580192,1462755,NA,NA,0.003729626,2.6,NA,NA,660555,5080272,2082,56,24,243,157950000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157950000,24000,1.519468186134853e-4,0,0
New York,NY,36,2023,0.25329,200000,NA,NA,460000,NA,NA,NA,2.3,NA,NA,335000,3132000,NA,NA,20,237,109020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109020000,20000,1.83452577508714e-4,0,0
New York,NY,36,2024,0.119240982,250000,NA,NA,500000,NA,NA,NA,2,NA,NA,315000,2394000,NA,NA,33,231,115500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115500000,33000,2.8571428571428574e-4,0,0
New York,NY,36,2025,-0.177351056,210000,NA,NA,483000,NA,NA,NA,2.3,NA,NA,285000,2195000,NA,NA,129,248,119784000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119784000,129000,0.001076938,0,0
North Carolina,NC,37,2005,0.377493967,11000,NA,NA,28000,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,0,130,3640000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3640000,0,0,0,0
North Carolina,NC,37,2006,0.14637476,10000,NA,NA,31000,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,0,132,4092000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092000,0,0,0,0
North Carolina,NC,37,2007,-1.398105975,19322,360,18962,31755,NA,NA,0.018631611634406377,1.7,NA,NA,1441,7732,0,3,0,182,2730000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2730000,0,0,0,0
North Carolina,NC,37,2008,-0.637556904,8000,NA,NA,22000,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,0,205,4510000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4510000,0,0,0,0
North Carolina,NC,37,2009,0.460657367,7000,NA,NA,25000,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,21,155,3875000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3875000,21000,0.005419355,0,0
North Carolina,NC,37,2010,-0.951034818,7000,NA,NA,22000,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,35,155,3410000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3410000,35000,0.010263929618768328,0,0
North Carolina,NC,37,2011,-0.344690534,6000,NA,NA,15000,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,24,170,2550000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2550000,24000,0.009411765,0,0
North Carolina,NC,37,2012,-0.254647723,19808,135,19673,73488,NA,NA,0.006815428,3.5,NA,NA,2532,16170,0,2,0,205,7175000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7175000,0,0,0,0
North Carolina,NC,37,2013,1.340264933,8000,NA,NA,24000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,201,4824000,NA,NA,5.6,NA,5.6,NA,1700,1700,1700,NA,NA,0.2,0.2,NA,NA,4824000,0,0,0,0
North Carolina,NC,37,2014,-0.071442006,10000,NA,NA,28000,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,0,208,5824000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5824000,0,0,0,0
North Carolina,NC,37,2015,-0.816450511,7000,NA,NA,20000,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,0,218,4360000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4360000,0,0,0,0
North Carolina,NC,37,2016,-0.681021331,7000,NA,NA,23000,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,0,215,4945000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4945000,0,0,0,0
North Carolina,NC,37,2017,0.28760331,20603,NA,NA,48842,NA,NA,0,2.7,NA,NA,4452,11644,NA,NA,0,210,3990000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3990000,0,0,0,0
North Carolina,NC,37,2018,0.328105301,6000,NA,NA,23000,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,0,221,5083000,NA,NA,2.2,NA,2.2,NA,84,84,84,NA,NA,0.2,0.2,NA,NA,5083000,0,0,0,0
North Carolina,NC,37,2019,-0.343986312,6000,NA,NA,14000,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,17,212,2968000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2968000,17000,0.005727763,0,0
North Carolina,NC,37,2020,0.956327831,5000,NA,NA,14000,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,0,213,2982000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2982000,0,0,0,0
North Carolina,NC,37,2021,-0.27014937,8000,NA,NA,22000,NA,NA,NA,2.75,NA,NA,NA,NA,NA,NA,0,214,4708000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4708000,0,0,0,0
North Carolina,NC,37,2022,-1.197446036,27642,649,26993,72745,NA,NA,0.023478764,3,NA,NA,3385,16850,118,15,0,220,3960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3960000,0,0,0,0
North Carolina,NC,37,2023,-0.104359305,7000,NA,NA,18000,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,0,221,3978000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3978000,0,0,0,0
North Carolina,NC,37,2024,0.088134792,8000,NA,NA,23000,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,0,214,4922000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4922000,0,0,0,0
North Carolina,NC,37,2025,0.160712714,9000,NA,NA,22000,NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA,0,226,4972000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4972000,0,0,0,0
North Dakota,ND,38,2005,0.23090644,1650000,NA,NA,3300000,NA,NA,0,2,NA,NA,NA,NA,NA,NA,0,55,181500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181500000,0,0,0,1
North Dakota,ND,38,2006,-1.019750129,1450000,NA,NA,1740000,NA,NA,0,1.2,NA,NA,NA,NA,NA,NA,151,69,120060000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120060000,151000,0.001257704,0,1
North Dakota,ND,38,2007,0.260557279,3007604,21773,2985831,6327682,NA,NA,0.007239317,2.1,NA,NA,25803,99136,0,11,62,61,198555000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198555000,62000,3.12256049960968e-4,0,1
North Dakota,ND,38,2008,-0.121604351,1660000,NA,NA,2324000,NA,NA,0,1.4,NA,NA,NA,NA,NA,NA,66,85,197540000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197540000,66000,3.341095474334312e-4,0,1
North Dakota,ND,38,2009,0.263995707,1780000,NA,NA,3293000,NA,NA,0,1.85,NA,NA,NA,NA,NA,NA,0,70,230510000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230510000,0,0,0,1
North Dakota,ND,38,2010,0.504145262,1560000,NA,NA,3588000,NA,NA,0,2.3,NA,NA,NA,NA,NA,NA,0,61,218868000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218868000,0,0,0,1
North Dakota,ND,38,2011,0.992698691,1550000,NA,NA,3643000,NA,NA,0,2.35,NA,NA,NA,NA,NA,NA,23,73,265939000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265939000,23000,8.648599866886768e-5,0,1
North Dakota,ND,38,2012,-0.900768283,2503345,10872,2492473,3559031,NA,NA,0.004342989,1.4,NA,NA,19260,46672,0,1,0,130,234780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234780000,0,0,0,1
North Dakota,ND,38,2013,0.812414535,1620000,NA,NA,3240000,NA,NA,0,2,NA,NA,NA,NA,NA,NA,0,108,349920000,NA,5.1,4.6,2.7,4.7,1131,7924,2480,9055,34984,1.2,0.6,0.7,1665,4980,349920000,0,0,0,1
North Dakota,ND,38,2014,0.591071493,1650000,NA,NA,3465000,NA,NA,0,2.1,NA,NA,NA,NA,NA,NA,0,85,294525000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294525000,0,0,0,1
North Dakota,ND,38,2015,-0.197015795,1500000,NA,NA,2850000,NA,NA,0,1.9,NA,NA,NA,NA,NA,NA,0,82,233700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233700000,0,0,0,1
North Dakota,ND,38,2016,0.20994001,1430000,NA,NA,2360000,NA,NA,0,1.65,NA,NA,NA,NA,NA,NA,0,81,191160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191160000,0,0,0,1
North Dakota,ND,38,2017,-0.922955222,2816407,15896,2800511,3762966,NA,NA,0.005644071,1.35,NA,NA,53726,228701,600,3,0,105,195615000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195615000,0,0,0,1
North Dakota,ND,38,2018,0.012028949,1470000,NA,NA,2499000,NA,NA,0,1.7,NA,NA,NA,NA,NA,NA,0,91,227409000,NA,5.1,4.6,NA,4.7,3025,6513,NA,9538,NA,1.2,0.8,0.9,4827,4915,227409000,0,0,0,1
North Dakota,ND,38,2019,0.506873669,1250000,NA,NA,2250000,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,0,88,198000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198000000,0,0,0,1
North Dakota,ND,38,2020,-0.607678203,1240000,NA,NA,2232000,NA,NA,0,1.8,NA,NA,NA,NA,NA,NA,0,89,198648000,164538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198648000,0,0,0,1
North Dakota,ND,38,2021,-1.172795419,940000,NA,NA,846000,NA,NA,0,0.9,NA,NA,NA,NA,NA,NA,0,172,145512000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145512000,0,0,0,1
North Dakota,ND,38,2022,1.818399429,2558313,16498,2541815,4673126,NA,NA,0.006448781,1.95,NA,NA,49290,251286,1067,12,0,130,288990000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288990000,0,0,0,1
North Dakota,ND,38,2023,-0.088295139,1530000,NA,NA,2601000,NA,NA,0,1.7,NA,NA,NA,NA,NA,NA,0,120,312120000,NA,NA,NA,NA,NA,1965,5920,265,7885,NA,1,0.8,0.9,3705,3915,312120000,0,0,0,1
North Dakota,ND,38,2024,-0.018196605,940000,NA,NA,1833000,NA,NA,0,1.95,NA,NA,NA,NA,NA,NA,0,95,174135000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174135000,0,0,0,1
North Dakota,ND,38,2025,0.181060243,1290000,NA,NA,2451000,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,0,92,225492000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225492000,0,0,0,1
Ohio,OH,39,2005,-0.39550562,510000,NA,NA,1836000,NA,NA,NA,3.6,NA,NA,115000,725000,NA,NA,0,130,238680000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238680000,0,0,0,1
Ohio,OH,39,2006,0.240538959,470000,NA,NA,1645000,NA,NA,NA,3.5,NA,NA,135000,1107000,NA,NA,0,125,205625000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205625000,0,0,0,1
Ohio,OH,39,2007,-0.282581528,877658,536,877122,2620174,NA,NA,6.107162471030857e-4,3.1,NA,NA,223868,1309179,0,1,0,165,225060000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225060000,0,0,0,1
Ohio,OH,39,2008,0.551037859,420000,NA,NA,1218000,NA,NA,NA,2.9,NA,NA,95000,551000,NA,NA,533,210,255780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255780000,533000,0.002083822,0,1
Ohio,OH,39,2009,-0.105440621,380000,NA,NA,1292000,NA,NA,0,3.4,NA,NA,124000,942000,NA,NA,0,153,197676000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197676000,0,0,0,1
Ohio,OH,39,2010,-0.378514494,390000,NA,NA,1287000,NA,NA,0,3.3,NA,NA,76000,448000,NA,NA,694,160,205920000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205920000,694000,0.003370241,0,1
Ohio,OH,39,2011,1.157254485,380000,NA,NA,1292000,NA,NA,0,3.4,NA,NA,60000,444000,NA,NA,129,183,236436000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236436000,129000,5.456021925595087e-4,0,1
Ohio,OH,39,2012,-1.316145286,740011,466,739545,2047119,NA,NA,6.297203690215416e-4,2.8,NA,NA,202442,1225015,194,12,130,231,232848000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232848000,130000,5.583041297327012e-4,0,1
Ohio,OH,39,2013,0.278934765,355000,NA,NA,1243000,NA,NA,0,3.5,NA,NA,80000,512000,NA,NA,49,194,241142000,NA,NA,5.1,3.7,5.1,NA,255,NA,255,2954,NA,0.4,0.4,NA,NA,241142000,49000,2.0319977440678107e-4,0,1
Ohio,OH,39,2014,0.465755568,320000,NA,NA,1120000,NA,NA,0,3.5,NA,NA,85000,434000,NA,NA,156,175,196000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196000000,156000,7.959183673469387e-4,0,1
Ohio,OH,39,2015,0.518243809,350000,NA,NA,1015000,NA,NA,0,2.9,NA,NA,100000,790000,NA,NA,205,158,160370000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160370000,205000,0.001278294,0,1
Ohio,OH,39,2016,-0.420631557,365000,NA,NA,1241000,NA,NA,0,3.4,NA,NA,90000,513000,NA,NA,18,172,213452000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213452000,18000,8.432809249854768e-5,0,1
Ohio,OH,39,2017,0.498407556,762318,1176,761142,2337582,NA,NA,0.001542663,3.2,NA,NA,231229,1500192,594,23,70,175,196000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196000000,70000,3.5714285714285714e-4,0,1
Ohio,OH,39,2018,0.438697719,350000,NA,NA,1085000,NA,NA,0,3.1,NA,NA,90000,693000,NA,NA,0,183,198555000,NA,NA,6.4,NA,6.4,NA,1110,690,1110,NA,NA,1.2,1.2,NA,420,198555000,0,0,0,1
Ohio,OH,39,2019,0.842489877,330000,NA,NA,957000,NA,NA,NA,2.9,NA,NA,90000,639000,NA,NA,4,209,200013000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200013000,4000,1.9998700084494507e-5,0,1
Ohio,OH,39,2020,-0.181555544,300000,NA,NA,870000,NA,NA,NA,2.9,NA,NA,70000,490000,NA,NA,5,204,177480000,132301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177480000,5000,2.8172188415596124e-5,0,1
Ohio,OH,39,2021,-0.077856888,320000,NA,NA,992000,NA,NA,NA,3.1,NA,NA,60000,450000,NA,NA,0,195,193440000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193440000,0,0,0,1
Ohio,OH,39,2022,0.327735439,621071,1942,619129,1821605,NA,NA,0.003126857,3.1,NA,NA,150757,1072937,2387,20,0,185,166315000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166315000,0,0,0,1
Ohio,OH,39,2023,-0.182225803,290000,NA,NA,1131000,NA,NA,NA,3.9,NA,NA,80000,560000,NA,NA,13,187,211497000,NA,NA,NA,NA,NA,NA,2941,821,2941,NA,NA,0.4,0.4,1356,2521,211497000,13000,6.146659290675518e-5,0,1
Ohio,OH,39,2024,-0.429132908,290000,NA,NA,986000,NA,NA,NA,3.4,NA,NA,60000,540000,NA,NA,0,200,197200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197200000,0,0,0,1
Ohio,OH,39,2025,0.108993489,320000,NA,NA,1120000,NA,NA,NA,3.5,NA,NA,90000,720000,NA,NA,3,198,221760000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221760000,3000,1.3528138528138528e-5,0,1
Oklahoma,OK,40,2005,-0.308001448,320000,NA,NA,1184000,NA,NA,0,3.7,NA,NA,NA,NA,NA,NA,0,97,114848000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114848000,0,0,0,0
Oklahoma,OK,40,2006,-0.902296679,360000,NA,NA,756000,NA,NA,0,2.1,NA,NA,NA,NA,NA,NA,0,144,108864000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108864000,0,0,0,0
Oklahoma,OK,40,2007,1.247580995,674990,33000,641990,2389938,NA,NA,0.048889613,3.7,NA,NA,7938,40979,776,7,0,125,157250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157250000,0,0,0,0
Oklahoma,OK,40,2008,0.377655479,310000,NA,NA,1116000,NA,NA,0,3.6,NA,NA,NA,NA,NA,NA,0,150,167400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167400000,0,0,0,0
Oklahoma,OK,40,2009,0.218258847,320000,NA,NA,928000,NA,NA,0,2.9,NA,NA,NA,NA,NA,NA,0,136,126208000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126208000,0,0,0,0
Oklahoma,OK,40,2010,-0.032074304,310000,NA,NA,1023000,NA,NA,0,3.3,NA,NA,NA,NA,NA,NA,0,139,142197000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142197000,0,0,0,0
Oklahoma,OK,40,2011,-1.891409945,200000,NA,NA,260000,NA,NA,0,1.3,NA,NA,NA,NA,NA,NA,0,208,54080000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54080000,0,0,0,0
Oklahoma,OK,40,2012,-0.922294933,412650,24084,388566,1029226,NA,NA,0.058364231,2.5,NA,NA,3850,8286,0,1,0,229,114500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114500000,0,0,0,0
Oklahoma,OK,40,2013,0.598790785,230000,NA,NA,621000,NA,NA,0,2.7,NA,NA,NA,NA,NA,NA,0,198,122958000,NA,NA,NA,3.8,5.2,NA,NA,4136,17689,12240,NA,NA,1.1,NA,13553,122958000,0,0,0,0
Oklahoma,OK,40,2014,-0.176814444,290000,NA,NA,841000,NA,NA,0,2.9,NA,NA,NA,NA,NA,NA,0,205,172405000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172405000,0,0,0,0
Oklahoma,OK,40,2015,1.242763841,220000,NA,NA,594000,NA,NA,0,2.7,NA,NA,NA,NA,NA,NA,0,160,95040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95040000,0,0,0,0
Oklahoma,OK,40,2016,0.131450176,210000,NA,NA,798000,NA,NA,0,3.8,NA,NA,NA,NA,NA,NA,0,146,116508000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116508000,0,0,0,0
Oklahoma,OK,40,2017,0.364094272,550204,28044,522160,1689227,NA,NA,0.050970186,3.1,NA,NA,3986,13412,630,10,0,131,113708000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113708000,0,0,0,0
Oklahoma,OK,40,2018,-0.180176916,230000,NA,NA,621000,NA,NA,0,2.7,NA,NA,NA,NA,NA,NA,8,187,116127000,NA,NA,6.2,NA,6.2,NA,34640,15913,34640,NA,NA,1.4,1.4,8000,18727,116127000,8000,6.889009446554204e-5,0,0
Oklahoma,OK,40,2019,0.96621063,205000,NA,NA,615000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,9,171,105165000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105165000,9000,8.557980316645271e-5,0,0
Oklahoma,OK,40,2020,0.050435527,190000,NA,NA,684000,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,0,171,116964000,232262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116964000,0,0,0,0
Oklahoma,OK,40,2021,0.212744548,180000,NA,NA,558000,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,0,190,106020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106020000,0,0,0,0
Oklahoma,OK,40,2022,-0.267041961,424186,20054,404132,875851,NA,NA,0.047276431,2,NA,NA,4222,20187,380,4,0,249,109560000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109560000,0,0,0,0
Oklahoma,OK,40,2023,0.326554866,175000,NA,NA,683000,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,0,224,152992000,NA,NA,NA,NA,NA,7590,20646,NA,28236,NA,1,1.6,1.4,8690,19546,152992000,0,0,0,0
Oklahoma,OK,40,2024,-0.449671203,260000,NA,NA,780000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,177,138060000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138060000,0,0,0,0
Oklahoma,OK,40,2025,0.856129697,235000,NA,NA,564000,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,0,165,93060000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93060000,0,0,0,0
Oregon,OR,41,2005,0.189578666,400000,NA,NA,1760000,NA,NA,0,4.4,NA,NA,NA,NA,NA,NA,1920,118,207680000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207680000,1920000,0.009244992,1,0
Oregon,OR,41,2006,-0.474773971,430000,NA,NA,1892000,NA,NA,0,4.4,NA,NA,NA,NA,NA,NA,1341,131,247852000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247852000,1341000,0.005410487,1,0
Oregon,OR,41,2007,-1.067251119,838812,380679,458133,3458894,NA,NA,0.45383113260182256,4.1,NA,NA,15085,130882,12953,92,432,153,257193000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257193000,432000,0.001679672,1,0
Oregon,OR,41,2008,-0.29225289,420000,NA,NA,1680000,NA,NA,0,4,NA,NA,NA,NA,NA,NA,718,198,332640000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332640000,718000,0.00215849,1,0
Oregon,OR,41,2009,0.028701592,400000,NA,NA,1800000,NA,NA,0,4.5,NA,NA,NA,NA,NA,NA,3416,122,219600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219600000,3416000,0.015555555555555555,1,0
Oregon,OR,41,2010,0.638217188,415000,NA,NA,1785000,NA,NA,0,4.3,NA,NA,NA,NA,NA,NA,1817,150,267750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267750000,1817000,0.006786181,1,0
Oregon,OR,41,2011,0.882320159,400000,NA,NA,1800000,NA,NA,0,4.5,NA,NA,NA,NA,NA,NA,1246,235,423000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423000000,1246000,0.002945626,1,0
Oregon,OR,41,2012,-0.118819437,743735,314983,428752,3153488,NA,NA,0.42351509610277854,4.4,NA,NA,29431,198642,24880,123,1647,223,372856000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372856000,1647000,0.004417255,1,0
Oregon,OR,41,2013,-0.630704407,400000,NA,NA,1840000,NA,NA,0,4.6,NA,NA,NA,NA,NA,NA,3398,205,377200000,NA,4.5,4.8,2.3,4.7,62165,255282,54430,317447,13441,2.6,2.4,2.5,148399,129651,377200000,3398000,0.009008484,1,0
